"Order.ID","Order.Date","Ship.Mode","Segment","State","Region","Category","Sub.Category","Sales","Quantity","Discount","Profit","profit_margin","profit_status","discount_band","order_year","order_quarter"
"CA-2016-133319",2016-09-05,"Standard Class","Consumer","New York","East","Office Supplies","Paper",192.16,4,0,92.2368,48,"Profit","No Discount (0%)",2016,"Q3"
"CA-2016-133935",2016-09-18,"Standard Class","Corporate","California","West","Furniture","Chairs",801.568,2,0.2,50.098,6.25,"Profit","Medium (11-20%)",2016,"Q3"
"CA-2016-133935",2016-09-18,"Standard Class","Corporate","California","West","Office Supplies","Paper",368.91,9,0,180.7659,49,"Profit","No Discount (0%)",2016,"Q3"
"CA-2016-133935",2016-09-18,"Standard Class","Corporate","California","West","Furniture","Chairs",885.528,9,0.2,-99.6219,-11.25,"Loss","Medium (11-20%)",2016,"Q3"
"CA-2016-136301",2016-03-13,"Second Class","Corporate","California","West","Furniture","Furnishings",28.28,2,0,7.3528,26,"Profit","No Discount (0%)",2016,"Q1"
"CA-2016-136301",2016-03-13,"Second Class","Corporate","California","West","Office Supplies","Supplies",4912.59,3,0,196.5036,4,"Profit","No Discount (0%)",2016,"Q1"
"US-2014-109456",2014-10-16,"Same Day","Consumer","California","West","Office Supplies","Binders",14.352,3,0.2,5.0232,35,"Profit","Medium (11-20%)",2014,"Q4"
"US-2014-109456",2014-10-16,"Same Day","Consumer","California","West","Technology","Accessories",179.97,3,0,86.3856,48,"Profit","No Discount (0%)",2014,"Q4"
"CA-2017-151596",2017-10-08,"First Class","Corporate","Rhode Island","East","Office Supplies","Storage",42.76,1,0,11.1176,26,"Profit","No Discount (0%)",2017,"Q4"
"CA-2015-147879",2015-05-07,"Standard Class","Consumer","Kentucky","South","Office Supplies","Paper",45.68,2,0,21.0128,46,"Profit","No Discount (0%)",2015,"Q2"
"CA-2016-166625",2016-04-14,"First Class","Consumer","Maryland","East","Office Supplies","Binders",25.06,2,0,11.7782,47,"Profit","No Discount (0%)",2016,"Q2"
"CA-2016-146157",2016-11-21,"Standard Class","Consumer","Illinois","Central","Office Supplies","Paper",38.432,1,0.2,13.4512,35,"Profit","Medium (11-20%)",2016,"Q4"
"CA-2016-146157",2016-11-21,"Standard Class","Consumer","Illinois","Central","Office Supplies","Storage",21.568,2,0.2,1.6176,7.5,"Profit","Medium (11-20%)",2016,"Q4"
"CA-2016-146157",2016-11-21,"Standard Class","Consumer","Illinois","Central","Technology","Accessories",81.576,3,0.2,2.0394,2.5,"Profit","Medium (11-20%)",2016,"Q4"
"CA-2017-159954",2017-09-10,"Standard Class","Consumer","Georgia","South","Office Supplies","Binders",2.78,1,0,1.3622,49,"Profit","No Discount (0%)",2017,"Q3"
"CA-2017-100825",2017-09-09,"Standard Class","Corporate","California","West","Office Supplies","Storage",99.87,3,0,23.9688,24,"Profit","No Discount (0%)",2017,"Q3"
"CA-2014-168305",2014-11-01,"Standard Class","Home Office","California","West","Office Supplies","Labels",44.4,3,0,22.2,50,"Profit","No Discount (0%)",2014,"Q4"
"CA-2014-168305",2014-11-01,"Standard Class","Home Office","California","West","Office Supplies","Paper",21.4,5,0,9.63,45,"Profit","No Discount (0%)",2014,"Q4"
"CA-2016-167682",2016-04-03,"Standard Class","Consumer","Indiana","Central","Furniture","Furnishings",71.12,4,0,22.0472,31,"Profit","No Discount (0%)",2016,"Q2"
"CA-2016-167682",2016-04-03,"Standard Class","Consumer","Indiana","Central","Technology","Phones",259.96,4,0,124.7808,48,"Profit","No Discount (0%)",2016,"Q2"
"CA-2017-108000",2017-01-12,"Standard Class","Corporate","California","West","Office Supplies","Envelopes",9.78,1,0,4.89,50,"Profit","No Discount (0%)",2017,"Q1"
"CA-2015-146465",2015-11-20,"Standard Class","Home Office","California","West","Office Supplies","Binders",24.192,9,0.2,7.56,31.25,"Profit","Medium (11-20%)",2015,"Q4"
"CA-2016-159639",2016-11-27,"Standard Class","Corporate","New Jersey","East","Furniture","Furnishings",31.56,3,0,10.4148,33,"Profit","No Discount (0%)",2016,"Q4"
"US-2017-153948",2017-11-06,"Same Day","Home Office","California","West","Office Supplies","Paper",59.94,3,0,28.1718,47,"Profit","No Discount (0%)",2017,"Q4"
"US-2017-153948",2017-11-06,"Same Day","Home Office","California","West","Office Supplies","Paper",45.36,4,0,22.2264,49,"Profit","No Discount (0%)",2017,"Q4"
"US-2017-153948",2017-11-06,"Same Day","Home Office","California","West","Office Supplies","Paper",26.4,5,0,12.672,48,"Profit","No Discount (0%)",2017,"Q4"
"US-2017-153948",2017-11-06,"Same Day","Home Office","California","West","Office Supplies","Labels",41.4,4,0,19.872,48,"Profit","No Discount (0%)",2017,"Q4"
"US-2017-153948",2017-11-06,"Same Day","Home Office","California","West","Technology","Accessories",16.95,1,0,1.017,6,"Profit","No Discount (0%)",2017,"Q4"
"US-2016-113985",2016-12-02,"Standard Class","Corporate","California","West","Office Supplies","Binders",24.704,2,0.2,9.264,37.5,"Profit","Medium (11-20%)",2016,"Q4"
"US-2016-113985",2016-12-02,"Standard Class","Corporate","California","West","Office Supplies","Appliances",59.7,3,0,26.865,45,"Profit","No Discount (0%)",2016,"Q4"
"US-2016-113985",2016-12-02,"Standard Class","Corporate","California","West","Furniture","Furnishings",14.52,3,0,5.6628,39,"Profit","No Discount (0%)",2016,"Q4"
"US-2016-113985",2016-12-02,"Standard Class","Corporate","California","West","Office Supplies","Binders",104.184,3,0.2,33.8598,32.5,"Profit","Medium (11-20%)",2016,"Q4"
"CA-2016-155383",2016-12-17,"Standard Class","Home Office","Washington","West","Office Supplies","Storage",46.53,3,0,13.0284,28,"Profit","No Discount (0%)",2016,"Q4"
"CA-2014-120432",2014-08-24,"Second Class","Corporate","Kentucky","South","Office Supplies","Supplies",25.5,3,0,6.63,26,"Profit","No Discount (0%)",2014,"Q3"
"US-2015-126977",2015-09-17,"Standard Class","Consumer","New York","East","Office Supplies","Storage",14.9,5,0,1.043,7,"Profit","No Discount (0%)",2015,"Q3"
"US-2015-126977",2015-09-17,"Standard Class","Consumer","New York","East","Office Supplies","Labels",87.71,7,0,41.2237,47,"Profit","No Discount (0%)",2015,"Q3"
"US-2015-126977",2015-09-17,"Standard Class","Consumer","New York","East","Furniture","Chairs",199.764,2,0.1,8.8784,4.44,"Profit","Low (1-10%)",2015,"Q3"
"US-2015-126977",2015-09-17,"Standard Class","Consumer","New York","East","Office Supplies","Storage",94.6,4,0,27.434,29,"Profit","No Discount (0%)",2015,"Q3"
"US-2015-126977",2015-09-17,"Standard Class","Consumer","New York","East","Furniture","Bookcases",4228.704,6,0.2,158.5764,3.75,"Profit","Medium (11-20%)",2015,"Q3"
"US-2015-126977",2015-09-17,"Standard Class","Consumer","New York","East","Furniture","Bookcases",2003.92,5,0.2,-25.049,-1.25,"Loss","Medium (11-20%)",2015,"Q3"
"US-2015-126977",2015-09-17,"Standard Class","Consumer","New York","East","Technology","Phones",209.97,3,0,58.7916,28,"Profit","No Discount (0%)",2015,"Q3"
"US-2015-126977",2015-09-17,"Standard Class","Consumer","New York","East","Technology","Accessories",659.9,2,0,217.767,33,"Profit","No Discount (0%)",2015,"Q3"
"US-2015-126977",2015-09-17,"Standard Class","Consumer","New York","East","Office Supplies","Paper",110.96,2,0,53.2608,48,"Profit","No Discount (0%)",2015,"Q3"
"US-2015-126977",2015-09-17,"Standard Class","Consumer","New York","East","Technology","Phones",67.8,4,0,1.356,2,"Profit","No Discount (0%)",2015,"Q3"
"CA-2016-130288",2016-11-26,"Second Class","Corporate","New York","East","Furniture","Tables",313.176,2,0.4,-120.0508,-38.33,"Loss","Very High (31%+)",2016,"Q4"
"CA-2017-146458",2017-11-19,"Second Class","Consumer","Virginia","South","Office Supplies","Art",22.96,7,0,6.6584,29,"Profit","No Discount (0%)",2017,"Q4"
"CA-2017-150420",2017-06-03,"Standard Class","Corporate","Washington","West","Technology","Accessories",1099.5,10,0,362.835,33,"Profit","No Discount (0%)",2017,"Q2"
"US-2014-118997",2014-04-08,"Standard Class","Corporate","Alabama","South","Furniture","Tables",1215.92,8,0,316.1392,26,"Profit","No Discount (0%)",2014,"Q2"
"CA-2014-114314",2014-10-11,"Standard Class","Corporate","Arkansas","South","Office Supplies","Labels",7.31,1,0,3.4357,47,"Profit","No Discount (0%)",2014,"Q4"
"CA-2014-114314",2014-10-11,"Standard Class","Corporate","Arkansas","South","Furniture","Furnishings",8.92,4,0,3.9248,44,"Profit","No Discount (0%)",2014,"Q4"
"US-2017-169551",2017-07-07,"First Class","Consumer","Pennsylvania","East","Furniture","Bookcases",87.21,3,0.5,-45.3492,-52,"Loss","Very High (31%+)",2017,"Q3"
"US-2017-169551",2017-07-07,"First Class","Consumer","Pennsylvania","East","Office Supplies","Paper",15.552,3,0.2,5.4432,35,"Profit","Medium (11-20%)",2017,"Q3"
"US-2017-169551",2017-07-07,"First Class","Consumer","Pennsylvania","East","Technology","Phones",683.988,2,0.4,-113.998,-16.67,"Loss","Very High (31%+)",2017,"Q3"
"US-2017-169551",2017-07-07,"First Class","Consumer","Pennsylvania","East","Office Supplies","Storage",13.392,3,0.2,1.0044,7.5,"Profit","Medium (11-20%)",2017,"Q3"
"US-2017-169551",2017-07-07,"First Class","Consumer","Pennsylvania","East","Technology","Accessories",16.776,3,0.2,4.8231,28.75,"Profit","Medium (11-20%)",2017,"Q3"
"US-2017-169551",2017-07-07,"First Class","Consumer","Pennsylvania","East","Technology","Accessories",527.92,2,0.2,85.787,16.25,"Profit","Medium (11-20%)",2017,"Q3"
"CA-2016-103107",2016-07-04,"Same Day","Home Office","Washington","West","Furniture","Furnishings",25.4,5,0,8.636,34,"Profit","No Discount (0%)",2016,"Q3"
"CA-2016-103107",2016-07-04,"Same Day","Home Office","Washington","West","Technology","Phones",177.48,3,0.2,19.9665,11.25,"Profit","Medium (11-20%)",2016,"Q3"
"CA-2016-103107",2016-07-04,"Same Day","Home Office","Washington","West","Technology","Phones",71.976,3,0.2,8.997,12.5,"Profit","Medium (11-20%)",2016,"Q3"
"CA-2017-122077",2017-05-19,"Standard Class","Consumer","Texas","Central","Technology","Phones",95.992,1,0.2,9.5992,10,"Profit","Medium (11-20%)",2017,"Q2"
"CA-2017-122077",2017-05-19,"Standard Class","Consumer","Texas","Central","Office Supplies","Labels",13.216,4,0.2,4.2952,32.5,"Profit","Medium (11-20%)",2017,"Q2"
"CA-2017-112431",2017-10-12,"Second Class","Consumer","California","West","Technology","Accessories",435.84,12,0,130.752,30,"Profit","No Discount (0%)",2017,"Q4"
"CA-2017-112431",2017-10-12,"Second Class","Consumer","California","West","Office Supplies","Art",5.88,2,0,1.5876,27,"Profit","No Discount (0%)",2017,"Q4"
"CA-2016-151092",2016-08-06,"Standard Class","Consumer","California","West","Technology","Phones",211.168,4,0.2,18.4772,8.75,"Profit","Medium (11-20%)",2016,"Q3"
"CA-2014-104178",2014-08-25,"Standard Class","Corporate","California","West","Furniture","Furnishings",6.28,1,0,2.6376,42,"Profit","No Discount (0%)",2014,"Q3"
"CA-2014-104178",2014-08-25,"Standard Class","Corporate","California","West","Technology","Accessories",95.1,5,0,30.432,32,"Profit","No Discount (0%)",2014,"Q3"
"CA-2014-104178",2014-08-25,"Standard Class","Corporate","California","West","Office Supplies","Paper",25.92,4,0,12.4416,48,"Profit","No Discount (0%)",2014,"Q3"
"CA-2014-104178",2014-08-25,"Standard Class","Corporate","California","West","Office Supplies","Storage",48.84,4,0,13.1868,27,"Profit","No Discount (0%)",2014,"Q3"
"CA-2015-115924",2015-09-14,"Second Class","Home Office","Iowa","Central","Office Supplies","Binders",25.9,5,0,12.691,49,"Profit","No Discount (0%)",2015,"Q3"
"CA-2017-161046",2017-03-05,"Same Day","Corporate","Mississippi","South","Office Supplies","Envelopes",42.68,4,0,19.6328,46,"Profit","No Discount (0%)",2017,"Q1"
"CA-2017-161046",2017-03-05,"Same Day","Corporate","Mississippi","South","Technology","Accessories",299.97,3,0,125.9874,42,"Profit","No Discount (0%)",2017,"Q1"
"CA-2017-161046",2017-03-05,"Same Day","Corporate","Mississippi","South","Office Supplies","Appliances",262.24,2,0,78.672,30,"Profit","No Discount (0%)",2017,"Q1"
"CA-2017-161046",2017-03-05,"Same Day","Corporate","Mississippi","South","Office Supplies","Binders",234.36,6,0,112.4928,48,"Profit","No Discount (0%)",2017,"Q1"
"US-2017-141698",2017-04-15,"Standard Class","Home Office","Texas","Central","Office Supplies","Paper",20.736,4,0.2,7.2576,35,"Profit","Medium (11-20%)",2017,"Q2"
"US-2014-105151",2014-03-30,"First Class","Corporate","New York","East","Office Supplies","Art",10.5,5,0,2.94,28,"Profit","No Discount (0%)",2014,"Q1"
"CA-2014-155796",2014-11-11,"Second Class","Corporate","Pennsylvania","East","Furniture","Furnishings",23.968,2,0.2,7.7896,32.5,"Profit","Medium (11-20%)",2014,"Q4"
"CA-2014-155796",2014-11-11,"Second Class","Corporate","Pennsylvania","East","Furniture","Bookcases",521.96,4,0.5,-250.5408,-48,"Loss","Very High (31%+)",2014,"Q4"
"CA-2016-127138",2016-03-12,"Second Class","Corporate","California","West","Office Supplies","Storage",676.55,5,0,6.7655,1,"Profit","No Discount (0%)",2016,"Q1"
"CA-2016-127138",2016-03-12,"Second Class","Corporate","California","West","Office Supplies","Appliances",154.9,5,0,40.274,26,"Profit","No Discount (0%)",2016,"Q1"
"CA-2016-127138",2016-03-12,"Second Class","Corporate","California","West","Office Supplies","Envelopes",30.56,4,0,14.9744,49,"Profit","No Discount (0%)",2016,"Q1"
"CA-2016-127138",2016-03-12,"Second Class","Corporate","California","West","Furniture","Chairs",770.352,3,0.2,77.0352,10,"Profit","Medium (11-20%)",2016,"Q1"
"CA-2017-150602",2017-02-09,"Second Class","Corporate","California","West","Furniture","Furnishings",21.12,4,0,6.5472,31,"Profit","No Discount (0%)",2017,"Q1"
"CA-2014-140732",2014-11-11,"Second Class","Home Office","California","West","Technology","Phones",575.928,9,0.2,57.5928,10,"Profit","Medium (11-20%)",2014,"Q4"
"CA-2014-140732",2014-11-11,"Second Class","Home Office","California","West","Office Supplies","Appliances",7.78,2,0,2.0228,26,"Profit","No Discount (0%)",2014,"Q4"
"CA-2014-140732",2014-11-11,"Second Class","Home Office","California","West","Office Supplies","Paper",123.92,4,0,55.764,45,"Profit","No Discount (0%)",2014,"Q4"
"CA-2017-119011",2017-08-20,"Standard Class","Corporate","California","West","Office Supplies","Supplies",17.22,3,0,5.166,30,"Profit","No Discount (0%)",2017,"Q3"
"CA-2017-119011",2017-08-20,"Standard Class","Corporate","California","West","Office Supplies","Storage",226.56,6,0,63.4368,28,"Profit","No Discount (0%)",2017,"Q3"
"CA-2017-119011",2017-08-20,"Standard Class","Corporate","California","West","Technology","Phones",107.88,3,0.2,10.788,10,"Profit","Medium (11-20%)",2017,"Q3"
"CA-2016-166912",2016-01-15,"First Class","Home Office","New York","East","Office Supplies","Paper",81.98,2,0,40.1702,49,"Profit","No Discount (0%)",2016,"Q1"
"CA-2014-141726",2014-07-20,"First Class","Consumer","California","West","Office Supplies","Paper",104.85,1,0,50.328,48,"Profit","No Discount (0%)",2014,"Q3"
"CA-2014-141726",2014-07-20,"First Class","Consumer","California","West","Office Supplies","Binders",8.704,2,0.2,3.1552,36.25,"Profit","Medium (11-20%)",2014,"Q3"
"CA-2014-141726",2014-07-20,"First Class","Consumer","California","West","Office Supplies","Paper",19.92,4,0,9.7608,49,"Profit","No Discount (0%)",2014,"Q3"
"CA-2014-141726",2014-07-20,"First Class","Consumer","California","West","Furniture","Furnishings",43.02,3,0,15.4872,36,"Profit","No Discount (0%)",2014,"Q3"
"CA-2017-115105",2017-02-06,"Standard Class","Consumer","New York","East","Furniture","Bookcases",240.784,1,0.2,30.098,12.5,"Profit","Medium (11-20%)",2017,"Q1"
"CA-2015-143980",2015-12-25,"Standard Class","Home Office","New York","East","Office Supplies","Appliances",414.96,2,0,124.488,30,"Profit","No Discount (0%)",2015,"Q4"
"CA-2016-135636",2016-10-08,"Standard Class","Consumer","North Carolina","South","Office Supplies","Storage",387.72,5,0.2,-67.851,-17.5,"Loss","Medium (11-20%)",2016,"Q4"
"CA-2017-102155",2017-07-13,"Standard Class","Corporate","Kansas","Central","Office Supplies","Storage",360.38,2,0,93.6988,26,"Profit","No Discount (0%)",2017,"Q3"
"CA-2017-102155",2017-07-13,"Standard Class","Corporate","Kansas","Central","Office Supplies","Paper",13.56,2,0,6.2376,46,"Profit","No Discount (0%)",2017,"Q3"
"CA-2017-116953",2017-04-24,"First Class","Consumer","Arizona","West","Technology","Phones",552,10,0.2,34.5,6.25,"Profit","Medium (11-20%)",2017,"Q2"
"CA-2014-117765",2014-09-07,"Standard Class","Home Office","Oklahoma","Central","Furniture","Tables",429.9,5,0,111.774,26,"Profit","No Discount (0%)",2014,"Q3"
"CA-2014-117765",2014-09-07,"Standard Class","Home Office","Oklahoma","Central","Office Supplies","Binders",32.06,2,0,15.3888,48,"Profit","No Discount (0%)",2014,"Q3"
"CA-2014-117765",2014-09-07,"Standard Class","Home Office","Oklahoma","Central","Furniture","Chairs",161.96,2,0,45.3488,28,"Profit","No Discount (0%)",2014,"Q3"
"CA-2014-117765",2014-09-07,"Standard Class","Home Office","Oklahoma","Central","Office Supplies","Storage",19.86,2,0,5.7594,29,"Profit","No Discount (0%)",2014,"Q3"
"CA-2016-114895",2016-11-21,"Standard Class","Consumer","New York","East","Office Supplies","Paper",12.96,2,0,6.3504,49,"Profit","No Discount (0%)",2016,"Q4"
"CA-2017-112984",2017-09-16,"Second Class","Consumer","Pennsylvania","East","Office Supplies","Paper",20.544,6,0.2,6.42,31.25,"Profit","Medium (11-20%)",2017,"Q3"
"CA-2016-163776",2016-07-19,"Standard Class","Consumer","Mississippi","South","Furniture","Furnishings",185.58,6,0,76.0878,41,"Profit","No Discount (0%)",2016,"Q3"
"CA-2016-163776",2016-07-19,"Standard Class","Consumer","Mississippi","South","Office Supplies","Binders",77.56,2,0,35.6776,46,"Profit","No Discount (0%)",2016,"Q3"
"CA-2016-163776",2016-07-19,"Standard Class","Consumer","Mississippi","South","Office Supplies","Storage",87.92,4,0,0.8792,1,"Profit","No Discount (0%)",2016,"Q3"
"CA-2016-163776",2016-07-19,"Standard Class","Consumer","Mississippi","South","Office Supplies","Paper",245.94,6,0,120.5106,49,"Profit","No Discount (0%)",2016,"Q3"
"CA-2016-163776",2016-07-19,"Standard Class","Consumer","Mississippi","South","Office Supplies","Binders",8.6,1,0,4.042,47,"Profit","No Discount (0%)",2016,"Q3"
"CA-2016-163776",2016-07-19,"Standard Class","Consumer","Mississippi","South","Furniture","Bookcases",504.9,5,0,126.225,25,"Profit","No Discount (0%)",2016,"Q3"
"US-2017-163300",2017-09-15,"Standard Class","Consumer","California","West","Office Supplies","Binders",2357.488,7,0.2,884.058,37.5,"Profit","Medium (11-20%)",2017,"Q3"
"US-2017-163300",2017-09-15,"Standard Class","Consumer","California","West","Technology","Phones",369.544,7,0.2,32.3351,8.75,"Profit","Medium (11-20%)",2017,"Q3"
"US-2017-163300",2017-09-15,"Standard Class","Consumer","California","West","Furniture","Chairs",184.752,3,0.2,-20.7846,-11.25,"Loss","Medium (11-20%)",2017,"Q3"
"CA-2016-162187",2016-12-11,"Same Day","Corporate","Ohio","East","Office Supplies","Storage",64.96,5,0.2,-4.06,-6.25,"Loss","Medium (11-20%)",2016,"Q4"
"CA-2016-162187",2016-12-11,"Same Day","Corporate","Ohio","East","Office Supplies","Supplies",13.52,2,0.2,1.69,12.5,"Profit","Medium (11-20%)",2016,"Q4"
"CA-2016-162187",2016-12-11,"Same Day","Corporate","Ohio","East","Furniture","Chairs",458.43,5,0.3,-137.529,-30,"Loss","High (21-30%)",2016,"Q4"
"CA-2016-162187",2016-12-11,"Same Day","Corporate","Ohio","East","Office Supplies","Appliances",387.136,4,0.2,24.196,6.25,"Profit","Medium (11-20%)",2016,"Q4"
"CA-2016-162187",2016-12-11,"Same Day","Corporate","Ohio","East","Furniture","Tables",328.59,3,0.4,-147.8655,-45,"Loss","Very High (31%+)",2016,"Q4"
"US-2014-112991",2014-12-10,"Standard Class","Corporate","Idaho","West","Furniture","Chairs",338.352,3,0.2,4.2294,1.25,"Profit","Medium (11-20%)",2014,"Q4"
"US-2014-112991",2014-12-10,"Standard Class","Corporate","Idaho","West","Office Supplies","Paper",25.92,4,0,12.4416,48,"Profit","No Discount (0%)",2014,"Q4"
"US-2014-112991",2014-12-10,"Standard Class","Corporate","Idaho","West","Office Supplies","Paper",91.36,4,0,42.0256,46,"Profit","No Discount (0%)",2014,"Q4"
"CA-2014-124079",2014-12-13,"Standard Class","Corporate","Arizona","West","Furniture","Furnishings",87.96,3,0.2,7.6965,8.75,"Profit","Medium (11-20%)",2014,"Q4"
"CA-2014-124079",2014-12-13,"Standard Class","Corporate","Arizona","West","Office Supplies","Binders",5.214,2,0.7,-4.1712,-80,"Loss","Very High (31%+)",2014,"Q4"
"US-2017-146878",2017-09-21,"Standard Class","Consumer","Florida","South","Office Supplies","Binders",12.294,1,0.7,-8.6058,-70,"Loss","Very High (31%+)",2017,"Q3"
"CA-2017-107244",2017-09-07,"Standard Class","Consumer","California","West","Furniture","Furnishings",19.76,4,0,8.2992,42,"Profit","No Discount (0%)",2017,"Q3"
"CA-2015-100657",2015-11-02,"Standard Class","Consumer","New York","East","Furniture","Chairs",109.764,2,0.1,8.5372,7.78,"Profit","Low (1-10%)",2015,"Q4"
"CA-2017-129581",2017-12-11,"Standard Class","Corporate","Massachusetts","East","Technology","Phones",128.85,3,0,3.8655,3,"Profit","No Discount (0%)",2017,"Q4"
"CA-2017-129028",2017-04-01,"First Class","Corporate","South Carolina","South","Furniture","Furnishings",127.95,3,0,21.7515,17,"Profit","No Discount (0%)",2017,"Q2"
"CA-2015-135580",2015-12-30,"Standard Class","Consumer","California","West","Office Supplies","Paper",68.52,3,0,31.5192,46,"Profit","No Discount (0%)",2015,"Q4"
"CA-2015-135580",2015-12-30,"Standard Class","Consumer","California","West","Office Supplies","Storage",74.94,3,0,14.2386,19,"Profit","No Discount (0%)",2015,"Q4"
"CA-2015-135580",2015-12-30,"Standard Class","Consumer","California","West","Technology","Machines",2548.56,6,0.2,286.713,11.25,"Profit","Medium (11-20%)",2015,"Q4"
"CA-2015-135580",2015-12-30,"Standard Class","Consumer","California","West","Office Supplies","Envelopes",271.44,3,0,122.148,45,"Profit","No Discount (0%)",2015,"Q4"
"CA-2015-135580",2015-12-30,"Standard Class","Consumer","California","West","Technology","Phones",287.88,3,0.2,35.985,12.5,"Profit","Medium (11-20%)",2015,"Q4"
"CA-2016-159016",2016-03-10,"First Class","Home Office","California","West","Office Supplies","Paper",14.9,5,0,7.152,48,"Profit","No Discount (0%)",2016,"Q1"
"CA-2016-159016",2016-03-10,"First Class","Home Office","California","West","Technology","Phones",4158.912,8,0.2,363.9048,8.75,"Profit","Medium (11-20%)",2016,"Q1"
"CA-2014-102652",2014-04-06,"Standard Class","Corporate","California","West","Furniture","Furnishings",91.96,2,0,15.6332,17,"Profit","No Discount (0%)",2014,"Q2"
"CA-2014-102652",2014-04-06,"Standard Class","Corporate","California","West","Furniture","Furnishings",33.11,7,0,12.9129,39,"Profit","No Discount (0%)",2014,"Q2"
"CA-2014-102652",2014-04-06,"Standard Class","Corporate","California","West","Office Supplies","Paper",19.44,3,0,9.3312,48,"Profit","No Discount (0%)",2014,"Q2"
"CA-2014-102652",2014-04-06,"Standard Class","Corporate","California","West","Office Supplies","Paper",55.48,1,0,26.6304,48,"Profit","No Discount (0%)",2014,"Q2"
"CA-2014-152422",2014-10-05,"Second Class","Consumer","Ohio","East","Office Supplies","Appliances",91.92,5,0.2,11.49,12.5,"Profit","Medium (11-20%)",2014,"Q4"
"US-2016-156692",2016-08-13,"Same Day","Consumer","Louisiana","South","Office Supplies","Appliances",17.34,2,0,4.6818,27,"Profit","No Discount (0%)",2016,"Q3"
"US-2016-156692",2016-08-13,"Same Day","Consumer","Louisiana","South","Technology","Accessories",71.98,2,0,15.1158,21,"Profit","No Discount (0%)",2016,"Q3"
"CA-2014-130869",2014-11-17,"Standard Class","Consumer","Texas","Central","Office Supplies","Envelopes",7.08,3,0.2,2.478,35,"Profit","Medium (11-20%)",2014,"Q4"
"US-2017-128832",2017-04-24,"First Class","Corporate","Rhode Island","East","Technology","Accessories",69.98,2,0,4.8986,7,"Profit","No Discount (0%)",2017,"Q2"
"CA-2017-139717",2017-08-24,"Second Class","Consumer","Ohio","East","Office Supplies","Appliances",646.272,8,0.2,64.6272,10,"Profit","Medium (11-20%)",2017,"Q3"
"CA-2017-139717",2017-08-24,"Second Class","Consumer","Ohio","East","Office Supplies","Paper",10.368,2,0.2,3.7584,36.25,"Profit","Medium (11-20%)",2017,"Q3"
"CA-2017-136007",2017-02-23,"Standard Class","Corporate","Washington","West","Office Supplies","Fasteners",8.4,5,0,0.336,4,"Profit","No Discount (0%)",2017,"Q1"
"CA-2017-136007",2017-02-23,"Standard Class","Corporate","Washington","West","Technology","Phones",71.96,5,0.2,25.186,35,"Profit","Medium (11-20%)",2017,"Q1"
"CA-2016-157364",2016-11-19,"First Class","Consumer","North Carolina","South","Office Supplies","Art",18.48,2,0.2,6.006,32.5,"Profit","Medium (11-20%)",2016,"Q4"
"US-2016-112970",2016-11-14,"First Class","Consumer","California","West","Office Supplies","Art",9.84,3,0,2.8536,29,"Profit","No Discount (0%)",2016,"Q4"
"US-2017-152492",2017-07-06,"Same Day","Consumer","Florida","South","Furniture","Chairs",239.24,1,0.2,23.924,10,"Profit","Medium (11-20%)",2017,"Q3"
"CA-2016-101168",2016-12-25,"Standard Class","Corporate","New Hampshire","East","Furniture","Furnishings",21.12,4,0,6.5472,31,"Profit","No Discount (0%)",2016,"Q4"
"CA-2017-104010",2017-04-23,"First Class","Consumer","New York","East","Office Supplies","Supplies",54.9,5,0,15.372,28,"Profit","No Discount (0%)",2017,"Q2"
"CA-2015-130253",2015-12-14,"Standard Class","Home Office","California","West","Furniture","Furnishings",15.24,3,0,5.1816,34,"Profit","No Discount (0%)",2015,"Q4"
"US-2015-155369",2015-04-19,"Standard Class","Consumer","Texas","Central","Office Supplies","Appliances",19.568,2,0.8,-52.8336,-270,"Loss","Very High (31%+)",2015,"Q2"
"US-2015-155369",2015-04-19,"Standard Class","Consumer","Texas","Central","Office Supplies","Binders",310.392,4,0.8,-512.1468,-165,"Loss","Very High (31%+)",2015,"Q2"
"CA-2016-131205",2016-09-04,"Standard Class","Consumer","Kentucky","South","Furniture","Furnishings",42.6,3,0,16.614,39,"Profit","No Discount (0%)",2016,"Q3"
"CA-2016-131205",2016-09-04,"Standard Class","Consumer","Kentucky","South","Office Supplies","Binders",113.94,6,0,54.6912,48,"Profit","No Discount (0%)",2016,"Q3"
"CA-2016-131205",2016-09-04,"Standard Class","Consumer","Kentucky","South","Office Supplies","Storage",129.92,4,0,5.1968,4,"Profit","No Discount (0%)",2016,"Q3"
"CA-2016-131205",2016-09-04,"Standard Class","Consumer","Kentucky","South","Office Supplies","Art",5.28,3,0,2.5344,48,"Profit","No Discount (0%)",2016,"Q3"
"CA-2017-122364",2017-09-24,"Standard Class","Corporate","California","West","Technology","Phones",859.2,3,0.2,75.18,8.75,"Profit","Medium (11-20%)",2017,"Q3"
"CA-2017-122364",2017-09-24,"Standard Class","Corporate","California","West","Technology","Machines",506.28,3,0.2,177.198,35,"Profit","Medium (11-20%)",2017,"Q3"
"CA-2016-117912",2016-02-04,"Standard Class","Consumer","Arizona","West","Furniture","Furnishings",14.368,2,0.2,3.9512,27.5,"Profit","Medium (11-20%)",2016,"Q1"
"CA-2017-145702",2017-05-19,"Second Class","Corporate","Tennessee","South","Furniture","Chairs",314.352,3,0.2,-35.3646,-11.25,"Loss","Medium (11-20%)",2017,"Q2"
